qID,dataset,video,_video_key,timestamp_start,question,answer,answer_format,_subtmpl,_nclasses,probe_pred,probe_correct,token_head_pred,token_head_conf,one_split_exact,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,token_head_correct
heico__2226959,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:11:41,How many different foreign object instances appear in this frame? Please provide a number.,9,number,n_instances_total,,5,False,5,0.6558366697052391,False,3.1381880489789182e-06,4.332134631113149e-05,0.00017133924120571464,0.003441440872848034,0.14633379876613617,0.6558225750923157,0.18789631128311157,0.005007266532629728,0.001117272418923676,0.00014204521721694618,0.0,0.0,0.0,False
heico__2227675,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:10:10,How many different foreign object classes appear in this frame? Please provide a number.,1,number,n_classes,,1,True,1,0.9974973441854237,True,2.895053739848663e-06,0.9974961875754198,0.002472545951604843,2.4239987396867946e-05,2.254670107504353e-06,3.248160282964818e-07,1.534322251472986e-07,4.6794188079957166e-08,9.90632926800572e-08,9.3061345296519e-08,4.542279826760907e-11,1.1484682961315804e-11,2.5881131811621893e-11,True
heico__2227482,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:21:10,How many different foreign object classes appear in this frame? Please provide a number.,2,number,n_classes,,1,False,1,0.9986515702810866,True,3.72162298845069e-06,0.9986502527575457,0.0013249896001070738,1.6679157852195203e-05,2.2572785383090377e-06,3.6849056073151587e-07,1.6351670240055682e-07,4.986977941712212e-08,9.917789611790795e-08,9.917789611790795e-08,2.7582193375760328e-11,6.1544197167072015e-12,1.3869199399674837e-11,False
heico__2229468,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,00:58:57,How many Clips appear in this frame? Please provide a number.,1,number,n_instances_per_class,,2,False,2,0.5263069686961561,False,0.00010059458145406097,0.36171016097068787,0.5262851715087891,0.10363168269395828,0.0075070541352033615,0.0005438092048279941,0.00011398859351174906,2.5434295821469277e-05,2.7074667741544545e-05,1.3613997907668818e-05,0.0,0.0,0.0,False
heico__2229817,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:13:08,How many Clips appear in this frame? Please provide a number.,10,number,n_instances_per_class,,5,False,5,0.6422578962706825,False,5.066832272859756e-06,3.985372313763946e-05,0.00024413366918452084,0.009161047637462616,0.26772505044937134,0.6422390341758728,0.07670451700687408,0.0033701611682772636,0.0004025083326268941,7.925859245005995e-05,0.0,0.0,0.0,False
heico__2229840,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:13:31,How many Clips appear in this frame? Please provide a number.,11,number,n_instances_per_class,,6,False,6,0.6256178103333572,False,2.641821765791974e-06,0.00011957797687500715,2.8402260795701295e-05,9.913362737279385e-05,0.0010657870443537831,0.03529401868581772,0.6256014108657837,0.29551318287849426,0.03999336063861847,0.0022562709636986256,0.0,0.0,0.0,False
heico__2229479,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:06:47,How many Clips appear in this frame? Please provide a number.,2,number,n_instances_per_class,,2,True,2,0.5068671418208462,False,5.876109571545385e-05,0.005630649160593748,0.5068548321723938,0.4472978413105011,0.03671644255518913,0.003013869049027562,0.00031765946187078953,2.607507849461399e-05,4.871465716860257e-05,1.0869709512917325e-05,0.0,0.0,0.0,True
heico__2229777,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:12:23,How many Clips appear in this frame? Please provide a number.,3,number,n_instances_per_class,,4,False,5,0.5291413052947135,False,2.378564431637642e-06,2.1199914044700563e-05,0.00012199708726257086,0.001684117945842445,0.4120900630950928,0.5291340947151184,0.05577032268047333,0.0009014434181153774,0.00022792056552134454,3.283506885054521e-05,0.0,0.0,0.0,False
heico__2229601,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:09:20,How many Clips appear in this frame? Please provide a number.,4,number,n_instances_per_class,,2,False,3,0.5008649895984278,False,1.7708667655824684e-05,0.005563898012042046,0.44199514389038086,0.5008460879325867,0.046585943549871445,0.004333167802542448,0.0005175230908207595,4.8137149860849604e-05,4.248088225722313e-05,1.2170976333436556e-05,0.0,0.0,0.0,False
heico__2229656,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:10:16,How many Clips appear in this frame? Please provide a number.,5,number,n_instances_per_class,,2,False,2,0.8228152780741134,False,5.435101411421783e-05,0.017076581716537476,0.8227958083152771,0.1429804563522339,0.015070031397044659,0.0015883696032688022,0.00027601723559200764,6.158777250675485e-05,5.435101411421783e-05,1.878321018011775e-05,0.0,0.0,0.0,False
heico__2229811,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:12:57,How many Clips appear in this frame? Please provide a number.,6,number,n_instances_per_class,,5,False,5,0.6305756265451756,False,1.121051718655508e-05,0.00014538018149323761,0.0025769255589693785,0.045677099376916885,0.20471054315567017,0.6305528879165649,0.10957364737987518,0.005455351434648037,0.0010742224985733628,0.00018667186668608338,0.0,0.0,0.0,False
heico__2229799,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:12:45,How many Clips appear in this frame? Please provide a number.,7,number,n_instances_per_class,,4,False,5,0.4984853555048959,False,7.82090955908643e-06,3.731147444341332e-05,0.0004011361161246896,0.03186618909239769,0.43989917635917664,0.49847105145454407,0.028121814131736755,0.0009622755460441113,0.0001672184152994305,3.731147444341332e-05,0.0,0.0,0.0,False
heico__2229646,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:10:06,How many Clips appear in this frame? Please provide a number.,8,number,n_instances_per_class,,6,False,6,0.8153644814114842,False,3.665110853035003e-06,7.361572352238e-05,3.47736022376921e-05,0.00013753227540291846,0.001783545594662428,0.05212284252047539,0.8153384327888489,0.1103440597653389,0.01917492225766182,0.000954663148149848,0.0,0.0,0.0,False
heico__2229815,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:13:06,How many Clips appear in this frame? Please provide a number.,9,number,n_instances_per_class,,3,False,4,0.4385558728307452,False,1.1344218364683911e-05,0.00045314320595934987,0.024740781635046005,0.3014044165611267,0.43854081630706787,0.20715202391147614,0.024740781635046005,0.0023012510500848293,0.0005134784732945263,0.00010763094905996695,0.0,0.0,0.0,False
heico__2226887,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:24:56,How many different foreign object instances appear in this frame? Please provide a number.,1,number,n_instances_total,,3,False,3,0.585379294280048,False,8.105010238068644e-06,0.002710755215957761,0.16770847141742706,0.5853601098060608,0.2153419554233551,0.02571892738342285,0.002710755215957761,0.00023686312488280237,0.00013496054452843964,3.632413427112624e-05,0.0,0.0,0.0,False
heico__2227051,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,00:58:13,How many different foreign object instances appear in this frame? Please provide a number.,2,number,n_instances_total,,1,False,1,0.9537225337966513,True,4.329860530560836e-05,0.9537149601567334,0.04190332069993019,0.003035466419532895,0.0009854716481640935,0.0001940508809639141,5.918216993450187e-05,2.177190617658198e-05,2.4670800485182554e-05,9.661223884904757e-06,1.561588451530258e-07,1.5461819557604107e-08,3.273267411773278e-08,False
heico__2227191,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:19:29,How many different foreign object instances appear in this frame? Please provide a number.,3,number,n_instances_total,,3,True,3,0.5148821467170882,False,1.3318452147359494e-05,0.0034690999891608953,0.10138195008039474,0.5148600935935974,0.27558475732803345,0.08946926146745682,0.013720556162297726,0.0008771258872002363,0.0004694916133303195,0.00011151402577525005,0.0,0.0,0.0,True
heico__2227177,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:21:49,How many different foreign object instances appear in this frame? Please provide a number.,4,number,n_instances_total,,1,False,1,0.6930800900044423,True,1.3116492482367903e-05,0.6930582334855566,0.19856473803520203,0.0827740952372551,0.02092856913805008,0.0036368397995829582,0.0007161362445913255,0.00013247187598608434,0.00010316920088371262,4.0401639125775546e-05,5.762967545759932e-07,3.921748974074196e-08,7.799328804551589e-08,False
heico__2226885,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:21:39,How many different foreign object instances appear in this frame? Please provide a number.,5,number,n_instances_total,,2,False,1,0.4304522539270366,True,1.7245607523364015e-05,0.43043735543714745,0.29583510756492615,0.2033243030309677,0.06600973755121231,0.003724014386534691,0.0005039905081503093,4.990182424080558e-05,4.40382027591113e-05,1.9541834262781776e-05,1.1619971696187544e-07,1.2247361503529618e-08,2.435678724411858e-08,False
heico__2227161,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:11:50,How many different foreign object instances appear in this frame? Please provide a number.,6,number,n_instances_total,,4,False,5,0.5694620417697089,False,3.2868208563741064e-06,4.537316272035241e-05,0.00019102815713267773,0.009204251691699028,0.3048029839992523,0.5694469213485718,0.11213073879480362,0.0033860551193356514,0.0006667537963949144,9.60549950832501e-05,0.0,0.0,0.0,False
heico__2227066,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:10:04,How many different foreign object instances appear in this frame? Please provide a number.,7,number,n_instances_total,,4,False,4,0.6745871121220061,False,7.274083145[redacted-port]2e-06,0.00032925017876550555,0.0066131665371358395,0.07109823077917099,0.6745612621307373,0.218997985124588,0.026155579835176468,0.0013022096827626228,0.0007898300536908209,0.00010689187183743343,0.0,0.0,0.0,False
heico__2227308,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:12:01,How many different foreign object instances appear in this frame? Please provide a number.,8,number,n_instances_total,,4,False,5,0.5502249043283802,False,3.1758002023707377e-06,4.967787754139863e-05,0.0004427740932442248,0.014662663452327251,0.33372068405151367,0.5502123832702637,0.09561257064342499,0.004200923256576061,0.0009373528300784528,0.00013503847003448755,0.0,0.0,0.0,False
heico__2227552,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:26:23,How many different foreign object classes appear in this frame? Please provide a number.,1,number,n_classes,,2,False,2,0.6935819544200899,False,3.1177100936474744e-06,0.014394461177289486,0.6935639977455139,0.28912049531936646,0.00283443764783442,4.876919410889968e-05,5.4717515922675375e-06,1.2996549685340142e-06,1.2209128499307553e-06,8.391202754864935e-07,0.0,0.0,0.0,False
heico__2227835,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,00:56:32,How many different foreign object classes appear in this frame? Please provide a number.,2,number,n_classes,,2,True,2,0.9954921034683762,False,1.752405864863249e-06,0.004068337380886078,0.9954892992973328,0.00042879959801211953,7.853737770346925e-06,6.446741167565051e-07,2.2279341749253945e-07,7.69953416579483e-08,1.192527179227909e-07,7.69953416579483e-08,0.0,0.0,0.0,True
heico__2228952,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:26:03,How many Sponges appear in this frame? Please provide a number.,1,number,n_instances_per_class,,1,True,1,0.9688069113881147,True,0.0012853712541982532,0.9687897532035367,0.029254915192723274,0.0005358224734663963,8.217103459173813e-05,1.9517332475516014e-05,6.74500961395097e-06,3.1861168281466234e-06,3.391603968339041e-06,1.4138307733446709e-06,1.5551281799141828e-09,2.5386771862058767e-10,5.048762423501424e-10,True
heico__2229844,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:13:35,How many Clips appear in this frame? Please provide a number.,10,number,n_instances_per_class,,5,False,6,0.5555611012243494,False,2.345994289498776e-06,2.2258172975853086e-05,3.2385454687755555e-05,0.0003072646213695407,0.013065224513411522,0.3818218410015106,0.5555474758148193,0.045602113008499146,0.0033034058287739754,0.00027116009732708335,0.0,0.0,0.0,False
heico__2229581,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:19:59,How many Clips appear in this frame? Please provide a number.,2,number,n_instances_per_class,,2,True,2,0.625294379176181,False,0.0002530147321522236,0.33468589186668396,0.6252755522727966,0.03527563437819481,0.003718024119734764,0.0005701775080524385,0.00011951568740187213,2.6667554266168736e-05,3.0218301617424004e-05,1.5194715160760097e-05,0.0,0.0,0.0,True
heico__2229830,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:21:05,How many Clips appear in this frame? Please provide a number.,3,number,n_instances_per_class,,2,False,3,0.3058277076368593,False,0.238141268491745,0.060211535543203354,0.26984938979148865,0.30577942728996277,0.1124899759888649,0.011856354773044586,0.001102812821045518,0.00018002923752646893,0.0001691218203632161,6.221644434845075e-05,0.0,0.0,0.0,True
heico__2229591,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:21:44,How many Clips appear in this frame? Please provide a number.,4,number,n_instances_per_class,,2,False,2,0.3619409389700548,False,0.13313493132591248,0.13313493132591248,0.3618982136249542,0.2818466126918793,0.08075040578842163,0.007510957773774862,0.001151842763647437,0.0002570108335930854,0.00014644036127720028,5.060843614046462e-05,0.0,0.0,0.0,False
heico__2229620,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:09:39,How many Clips appear in this frame? Please provide a number.,5,number,n_instances_per_class,,1,False,1,0.9869048072006356,True,0.0001772079849615693,0.9869001453862101,0.012423239648342133,0.0004250998899806291,5.0770944653777406e-05,1.1328528671583626e-05,3.455005980868009e-06,1.2710256669379305e-06,1.6320292388627422e-06,1.121676291404583e-06,2.9596742649566738e-09,4.005483474226133e-10,8.479608694628124e-10,False
heico__2229795,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:12:41,How many Clips appear in this frame? Please provide a number.,6,number,n_instances_per_class,,5,False,5,0.5847842676111966,False,6.712487902404973e-06,6.779372779419646e-05,0.0006846923497505486,0.017658449709415436,0.3130035102367401,0.5847675204277039,0.07913967221975327,0.003940132446587086,0.0006042388849891722,9.8639284260571e-05,0.0,0.0,0.0,False
heico__2229745,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:11:51,How many Clips appear in this frame? Please provide a number.,7,number,n_instances_per_class,,3,False,3,0.701535147998477,False,1.3276688150654081e-05,0.0011951294727623463,0.15653106570243835,0.7015235424041748,0.12190650403499603,0.016498252749443054,0.0019704352598637342,0.0002076823584502563,0.00011116434325231239,2.6403846277389675e-05,0.0,0.0,0.0,False
heico__2229833,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:13:24,How many Clips appear in this frame? Please provide a number.,8,number,n_instances_per_class,,5,False,6,0.5889606235601794,False,4.100382284377702e-06,7.26810103515163e-05,0.0001125705530284904,0.00240686465986073,0.029321612790226936,0.3152370750904083,0.5889403820037842,0.054779984056949615,0.008400782942771912,0.0006895782425999641,0.0,0.0,0.0,False
heico__2229843,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:13:34,How many Clips appear in this frame? Please provide a number.,9,number,n_instances_per_class,,5,False,5,0.5075895753411412,False,2.0135664726694813e-06,2.0336299712653272e-05,2.1647878384101205e-05,0.0001812554692151025,0.019680971279740334,0.50757896900177,0.4479368329048157,0.022301463410258293,0.002074359217658639,0.0001812554692151025,0.0,0.0,0.0,False
