qID,dataset,video,_video_key,_source,timestamp_start,question,answer,answer_format,_subtmpl,_nclasses,fold
heico__16506,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:55:54,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,External drain,fo_class,,1,0.0
heico__16901,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:47:53,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Silicone loop,fo_class,,1,0.0
heico__16453,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,00:39:09,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Sponge,fo_class,,1,0.0
heico__18968,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,02:06:38,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1,0.0
heico__18775,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:47:28,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Silicone loop",fo_class,,2,0.0
heico__19008,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:56:05,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,External drain,fo_class,,1,0.0
heico__19114,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:44:46,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Silicone loop,fo_class,,1,0.0
heico__18754,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,00:10:10,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Sponge,fo_class,,1,0.0
heico__47533,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,02:00:32,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Clip,fo_class,,1,0.0
heico__47520,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:44:40,What class is the foreign object located in the top/right relative to the image center? Please provide a class name.,Silicone loop,fo_class,,1,0.0
heico__8427,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:45:36,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Silicone loop",fo_class,,2,0.0
heico__16720,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,02:40:20,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1,0.0
heico__16910,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:55:32,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,External drain,fo_class,,1,0.0
heico__16854,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:45:48,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Silicone loop,fo_class,,1,0.0
heico__16447,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,00:10:07,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Sponge,fo_class,,1,0.0
heico__19159,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,02:46:19,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1,0.0
heico__19169,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:47:04,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Silicone loop",fo_class,,2,0.0
heico__18863,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:56:08,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,External drain,fo_class,,1,0.0
heico__19126,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:47:53,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Silicone loop,fo_class,,1,0.0
heico__18744,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,00:09:58,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Sponge,fo_class,,1,0.0
heico__47543,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,02:43:24,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Clip,fo_class,,1,0.0
heico__47521,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:45:50,What class is the foreign object located in the top/right relative to the image center? Please provide a class name.,Silicone loop,fo_class,,1,0.0
heico__8454,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:47:10,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Silicone loop",fo_class,,2,0.0
heico__16775,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,03:00:19,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1,0.0
heico__16911,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:55:33,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,External drain,fo_class,,1,0.0
heico__16809,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:44:34,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Silicone loop,fo_class,,1,0.0
heico__16431,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,00:09:39,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Sponge,fo_class,,1,0.0
heico__18975,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,03:09:16,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1,0.0
heico__18938,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:45:43,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Silicone loop",fo_class,,2,0.0
heico__18905,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:55:54,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,External drain,fo_class,,1,0.0
heico__19089,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:47:57,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Silicone loop,fo_class,,1,0.0
heico__18746,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,00:10:01,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Sponge,fo_class,,1,0.0
heico__47513,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,01:58:50,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Clip,fo_class,,1,0.0
heico__47522,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:45:51,What class is the foreign object located in the top/right relative to the image center? Please provide a class name.,Silicone loop,fo_class,,1,0.0
heico__8436,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:46:52,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Silicone loop",fo_class,,2,0.0
heico__16466,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,01:58:15,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1,0.0
heico__16922,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:55:44,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,External drain,fo_class,,1,0.0
heico__16799,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:44:24,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Silicone loop,fo_class,,1,0.0
heico__16443,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,00:10:02,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Sponge,fo_class,,1,0.0
heico__18764,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,01:58:03,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1,0.0
heico__19058,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:46:56,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Silicone loop",fo_class,,2,0.0
heico__19193,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:55:46,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,External drain,fo_class,,1,0.0
heico__18847,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:46:50,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Silicone loop,fo_class,,1,0.0
heico__18745,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,00:10:00,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Sponge,fo_class,,1,0.0
heico__47553,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,02:45:38,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Clip,fo_class,,1,0.0
heico__8422,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:45:30,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Silicone loop",fo_class,,2,0.0
heico__16618,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,02:06:02,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1,0.0
heico__16928,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:55:50,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,External drain,fo_class,,1,0.0
heico__16817,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,04:44:42,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Silicone loop,fo_class,,1,0.0
heico__16446,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,00:10:05,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Sponge,fo_class,,1,0.0
heico__18804,heico,0009 - Heico - Prokto - 10.avi,heico/0009 - Heico - Prokto - 10.avi,train_92,01:58:51,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1,0.0
