qID,dataset,video,_video_key,timestamp_start,question,answer,answer_format,_subtmpl,_nclasses,probe_pred_set,probe_correct,token_head_answer,token_head_joint_logprob,token_head_mean_logprob,token_head_conf,n_gen_tokens,token_head_correct
lapchole__1717421,lapchole,0043 - Laparoscopic Cholecystectomy.mp4,lapchole/0043 - Laparoscopic Cholecystectomy.mp4,00:24:43,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.004640891167807101,-0.001546963722602367,0.9984542322090101,3,True
lapchole__1730078,lapchole,0043 - Laparoscopic Cholecystectomy.mp4,lapchole/0043 - Laparoscopic Cholecystectomy.mp4,00:16:14,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-1.2517049392246378e-05,-6.258524696123189e-06,0.9999937414948884,2,True
lapchole__1712593,lapchole,0043 - Laparoscopic Cholecystectomy.mp4,lapchole/0043 - Laparoscopic Cholecystectomy.mp4,00:24:11,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Specimen",fo_class,,2.0,Specimen,False,"Specimen, Specimen bag",-0.21047087406539042,-0.0300672677236272,0.9703802560821201,7,False
lapchole__1716439,lapchole,0043 - Laparoscopic Cholecystectomy.mp4,lapchole/0043 - Laparoscopic Cholecystectomy.mp4,00:21:27,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-2.8849003988411555e-05,-1.4424501994205777e-05,0.9999855756020384,2,True
lapchole__1716461,lapchole,0043 - Laparoscopic Cholecystectomy.mp4,lapchole/0043 - Laparoscopic Cholecystectomy.mp4,00:24:39,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.0067782316391086775,-0.0022594105463695593,0.9977431400003666,3,True
lapchole__1717188,lapchole,0043 - Laparoscopic Cholecystectomy.mp4,lapchole/0043 - Laparoscopic Cholecystectomy.mp4,00:17:42,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1.0,Clip,True,Clip,-0.006051793268302969,-0.0030258966341514845,0.996978676777016,2,True
lapchole__1717407,lapchole,0043 - Laparoscopic Cholecystectomy.mp4,lapchole/0043 - Laparoscopic Cholecystectomy.mp4,00:24:11,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Specimen",fo_class,,2.0,Specimen,False,Specimen,-0.007883621228676922,-0.0026278737428923073,0.9973755760947377,3,False
lapchole__1717413,lapchole,0043 - Laparoscopic Cholecystectomy.mp4,lapchole/0043 - Laparoscopic Cholecystectomy.mp4,00:24:35,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.004075266232388389,-0.0013584220774627963,0.9986425001601642,3,True
lapchole__1730071,lapchole,0043 - Laparoscopic Cholecystectomy.mp4,lapchole/0043 - Laparoscopic Cholecystectomy.mp4,00:20:04,What class is the foreign object located in the top/right relative to the image center? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-1.764312431079623e-05,-8.821562155398114e-06,0.9999911784767544,2,True
lapchole__1712603,lapchole,0043 - Laparoscopic Cholecystectomy.mp4,lapchole/0043 - Laparoscopic Cholecystectomy.mp4,00:24:48,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Specimen",fo_class,,2.0,"Clip,Specimen",True,"Clip, Specimen",-4.1842817123162384e-05,-8.368563424632477e-06,0.9999916314715916,5,True
lapchole__1716451,lapchole,0043 - Laparoscopic Cholecystectomy.mp4,lapchole/0043 - Laparoscopic Cholecystectomy.mp4,00:23:32,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1.0,none,False,Clip,-0.02359333912677886,-0.01179666956338943,0.9882726383411498,2,True
lapchole__1716458,lapchole,0043 - Laparoscopic Cholecystectomy.mp4,lapchole/0043 - Laparoscopic Cholecystectomy.mp4,00:24:36,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-7.093093730293958e-05,-2.3643645767646527e-05,0.9999763566337412,3,True
lapchole__1717330,lapchole,0043 - Laparoscopic Cholecystectomy.mp4,lapchole/0043 - Laparoscopic Cholecystectomy.mp4,00:20:13,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1.0,Clip,True,Clip,-0.014333770148890044,-0.007166885074445022,0.9928587358025585,2,True
lapchole__1717428,lapchole,0043 - Laparoscopic Cholecystectomy.mp4,lapchole/0043 - Laparoscopic Cholecystectomy.mp4,00:24:50,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Specimen",fo_class,,2.0,"Clip,Specimen",True,"Clip, Specimen",-0.0003967093918781852,-7.934187837563703e-05,0.999920661269108,5,True
lapchole__1717381,lapchole,0043 - Laparoscopic Cholecystectomy.mp4,lapchole/0043 - Laparoscopic Cholecystectomy.mp4,00:23:43,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.4355554580437544,-0.14518515268125146,0.864862146740052,3,True
lapchole__1730074,lapchole,0043 - Laparoscopic Cholecystectomy.mp4,lapchole/0043 - Laparoscopic Cholecystectomy.mp4,00:23:34,What class is the foreign object located in the top/right relative to the image center? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-0.0029370302515542472,-0.0014685151257771236,0.9985325626149362,2,True
lapchole__1799507,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:13:47,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-0.0011936354893347777,-0.0005968177446673889,0.9994033603156178,2,True
lapchole__1799560,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:24:49,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-7.629410234290251e-06,-2.543136744763417e-06,0.999997456866489,3,True
lapchole__1800290,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:14:10,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1.0,Clip,True,Clip,-0.006173389654041789,-0.0030866948270208945,0.9969180641177274,2,True
lapchole__1800397,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:25:25,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.0018276825150602004,-0.0006092275050200668,0.9993909580363755,3,True
lapchole__1814152,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:15:02,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-0.002575789523800936,-0.001287894761900468,0.9987129342186403,2,True
lapchole__1814149,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:25:21,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-6.437312904978061e-06,-2.1457709683260204e-06,0.9999978542313338,3,True
lapchole__1799551,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:17:43,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-4.649256919602168e-05,-2.324628459801084e-05,0.9999767539855948,2,True
lapchole__1799663,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:27:56,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen,fo_class,,1.0,Clip,False,Clip,-0.007157570395137258,-0.003578785197568629,0.9964276110216699,2,False
lapchole__1800361,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:17:43,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1.0,Clip,True,Clip,-0.030247264713163836,-0.015123632356581918,0.9849901554208604,2,True
lapchole__1800464,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:26:55,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.002111720356327171,-0.0007039067854423903,0.9992963408988199,3,True
lapchole__1814143,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:16:43,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-1.7166279023845625e-05,-8.583139511922813e-06,0.9999914168973231,2,True
lapchole__1814138,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:26:43,What class is the foreign object located in the top/right relative to the image center? Please provide a class name.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.003266882475625994,-0.0010889608252086646,0.9989116318774679,3,True
lapchole__1799616,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:25:58,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-0.0004868492115476815,-0.00024342460577384076,0.9997566050195916,2,True
lapchole__1799721,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:30:39,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.11604560683928211,-0.03868186894642737,0.9620567205860316,3,True
lapchole__1800411,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:25:39,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1.0,"Clip,Specimen",False,Clip,-0.6445095788850034,-0.3222547894425017,0.7245135684028644,2,True
lapchole__1800525,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:30:33,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.1461315550982449,-0.04871051836608164,0.9524568085477729,3,True
lapchole__1814153,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:25:44,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-0.0005079603820328266,-0.0002539801910164133,0.999746052059222,2,True
lapchole__1814140,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:30:11,What class is the foreign object located in the top/right relative to the image center? Please provide a class name.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.026677039576541564,-0.008892346525513855,0.9911470734559382,3,True
lapchole__1799532,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:15:18,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-0.0032559343645302136,-0.0016279671822651068,0.9983733572375066,2,True
lapchole__1799577,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:25:15,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-1.3947540914517933e-05,-4.649180304839311e-06,0.9999953508305026,3,True
lapchole__1800332,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:14:53,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1.0,Clip,True,Clip,-0.0004958365349238968,-0.0002479182674619484,0.9997521124617322,2,True
lapchole__1800388,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:25:16,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.28630459656412693,-0.09543486552137564,0.9089775655053547,3,True
lapchole__1814127,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:15:46,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-1.4066785554061823e-05,-7.0333927770309114e-06,0.9999929666319572,2,True
lapchole__1814150,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:25:22,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.010374624128444854,-0.0034582080428149516,0.9965477646716719,3,True
lapchole__1799553,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:17:45,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-0.04098671224890825,-0.020493356124454125,0.9797152055587912,2,True
lapchole__1799595,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:25:33,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.00046928197536357365,-0.00015642732512119123,0.9998435849089949,3,True
lapchole__2501605,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:26:29,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Sponge",fo_class,,2.0,"Clip,Sponge",True,"Clip, Sponge",-8.166074178270414e-05,-2.0415185445676034e-05,0.9999795850229428,4,True
lapchole__2501739,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:33:41,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2.0,"Clip,Specimen,Specimen bag",False,"Clip, Specimen, Specimen bag",-0.9021894126332405,-0.10024326807036005,0.9046173267549604,9,False
lapchole__2510441,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:34:27,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen bag,fo_class,,1.0,Specimen bag,True,Specimen bag,-0.011857511834835582,-0.0029643779587088955,0.9970400114712511,4,True
lapchole__2510160,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:33:38,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.24676030814407307,-0.08225343604802436,0.9210385047560525,3,True
lapchole__2510060,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:17:44,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Sponge,fo_class,,1.0,Sponge,True,Sponge,-0.000305579984787404,-0.00010185999492913467,0.999898145192624,3,True
lapchole__2513022,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:28:04,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1.0,Clip,True,Clip,-0.0002873772202178771,-0.00014368861010893855,0.999856321712605,2,True
lapchole__2513192,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:26:11,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Sponge",fo_class,,2.0,Sponge,False,Sponge,-0.34996242473597056,-0.11665414157865685,0.8898929169053255,3,False
lapchole__2512884,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:34:25,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen bag,fo_class,,1.0,Specimen bag,True,Specimen bag,-0.0017857521503696306,-0.00044643803759240766,0.9995536616010402,4,True
lapchole__2512860,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:33:09,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen,fo_class,,1.0,none,False,Clip,-0.8610801753938659,-0.43054008769693297,0.6501578576224697,2,False
lapchole__2512923,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:33:55,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2.0,"Specimen,Specimen bag",True,"Specimen, Specimen bag",-0.004183706160292958,-0.0005976723086132797,0.9994025062619036,7,True
lapchole__2512748,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:17:51,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Sponge,fo_class,,1.0,Sponge,True,Sponge,-0.014350668958379751,-0.004783556319459917,0.9952278666646498,3,True
lapchole__2543902,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:27:55,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-1.0609680579792768e-05,-5.304840289896384e-06,0.9999946951737807,2,True
lapchole__2543620,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:34:32,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Specimen bag,fo_class,,1.0,Specimen bag,True,Specimen bag,-0.002461436441638903,-0.0006153591104097257,0.9993848301841776,4,True
lapchole__2543623,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:33:11,What class is the foreign object located in the top/right relative to the image center? Please provide a class name.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.05605427234103201,-0.01868475744701067,0.9814887204887796,3,True
lapchole__2543739,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:20:16,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Sponge,fo_class,,1.0,Sponge,True,Sponge,-6.377899615800809e-05,-2.1259665386002696e-05,0.9999787405605991,3,True
lapchole__2556790,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:27:34,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-0.012736769222053699,-0.006368384611026849,0.9936518505723202,2,True
lapchole__2556801,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:29:32,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Sponge,fo_class,,1.0,Sponge,True,Sponge,-0.0934748274149551,-0.031158275804985033,0.9693221406919214,3,True
lapchole__2501701,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:28:55,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Sponge",fo_class,,2.0,"Clip,Specimen",False,"Clip, Specimen",-0.11191238926300578,-0.022382477852601158,0.9778661513707014,5,False
lapchole__2501757,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:33:59,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2.0,"Specimen,Specimen bag",True,"Specimen, Specimen bag",-0.16716652011366928,-0.0238809314448099,0.9764019616076555,7,True
lapchole__2510481,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:34:15,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen bag,fo_class,,1.0,Specimen bag,True,Specimen bag,-6.318101476686092e-06,-1.579525369171523e-06,0.9999984204758783,4,True
lapchole__2510465,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:33:40,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-8.654892310088917e-05,-2.8849641033629723e-05,0.9999711507751132,3,True
lapchole__2510295,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:21:51,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Sponge,fo_class,,1.0,Sponge,True,Sponge,-2.5272685737907187e-05,-8.424228579302395e-06,0.9999915758069045,3,True
lapchole__2513053,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:31:11,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1.0,Clip,True,Clip,-0.06638724051891551,-0.033193620259457754,0.9673512426568507,2,True
lapchole__2512984,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:32:19,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Sponge",fo_class,,2.0,Clip,False,Clip,-0.2368948671883223,-0.11844743359416116,0.8882985090894756,2,False
lapchole__2513136,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:34:12,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen bag,fo_class,,1.0,Specimen bag,True,Specimen bag,-0.10167659872694738,-0.025419149681736846,0.9749011968515131,4,True
lapchole__2512814,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:33:40,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.00911440156926495,-0.0030381338564216503,0.996966476601998,3,True
lapchole__2512947,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:33:51,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2.0,"Specimen,Specimen bag",True,"Specimen, Specimen bag",-0.04970889643617235,-0.007101270919453193,0.9929238835268175,7,True
lapchole__2512881,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:20:11,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Sponge,fo_class,,1.0,Clip,False,Clip,-0.006104199320863332,-0.003052099660431666,0.9969525532608068,2,False
lapchole__2543924,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:29:42,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-0.036823003259469064,-0.018411501629734532,0.9817569546378457,2,True
lapchole__2543619,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:34:31,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Specimen bag,fo_class,,1.0,Specimen bag,True,Specimen bag,-0.00012672338570580798,-3.1680846426451994e-05,0.9999683196554062,4,True
lapchole__2543622,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:33:10,What class is the foreign object located in the top/right relative to the image center? Please provide a class name.,Specimen,fo_class,,1.0,none,False,Specimen bag,-0.5877662671392978,-0.14694156678482445,0.8633444239329233,4,False
lapchole__2543836,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:23:53,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Sponge,fo_class,,1.0,Sponge,True,Sponge,-4.1723338384500676e-06,-1.3907779461500226e-06,0.999998609223021,3,True
lapchole__2556802,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:31:20,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-0.021458007162023413,-0.010729003581011707,0.9893283468901894,2,True
lapchole__2657593,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:34:08,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2.0,"Specimen,Specimen bag",True,"Specimen, Specimen bag",-0.005609943659001061,-0.0008014205227144373,0.9991989005289411,7,True
lapchole__2662432,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:18:46,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-0.00012720388872623165,-6.360194436311583e-05,0.9999364000781976,2,True
lapchole__2662655,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:34:44,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen bag,fo_class,,1.0,Specimen bag,True,Specimen bag,-4.529957365668703e-06,-1.1324893414171757e-06,0.9999988675112998,4,True
lapchole__2662584,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:33:03,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen,fo_class,,1.0,none,False,Specimen,-0.07624690600446338,-0.025415635334821125,0.9749046229985477,3,True
lapchole__2663267,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:18:59,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1.0,Clip,True,Clip,-0.012200339507328978,-0.006100169753664489,0.9939183985061494,2,True
lapchole__2663380,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:35:11,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen bag,fo_class,,1.0,Specimen bag,True,Specimen bag,-0.0008708884243981002,-0.00021772210609952505,0.9997823015936382,4,True
